#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
MT-CO1	TIMM44	9606.ENSP00000354499	9606.ENSP00000270538	0	0	0	0	0.045	0	0	0.222	0.226
MT-CO1	AMT	9606.ENSP00000354499	9606.ENSP00000273588	0	0	0	0	0	0	0	0.468	0.468
MT-CO1	DLAT	9606.ENSP00000354499	9606.ENSP00000280346	0	0	0	0	0.167	0	0	0.150	0.262
MT-CO1	OXSM	9606.ENSP00000354499	9606.ENSP00000280701	0	0	0	0	0.184	0	0	0	0.183
MT-CO1	NUBPL	9606.ENSP00000354499	9606.ENSP00000281081	0	0	0	0	0	0	0	0.248	0.248
MT-CO1	TOMM70A	9606.ENSP00000354499	9606.ENSP00000284320	0	0	0	0	0.083	0	0	0.234	0.268
MT-CO1	ACAA2	9606.ENSP00000354499	9606.ENSP00000285093	0	0	0	0	0.059	0	0	0.396	0.407
MT-CO1	AIFM1	9606.ENSP00000354499	9606.ENSP00000287295	0	0	0	0	0.042	0	0	0.208	0.208
MT-CO1	PDF	9606.ENSP00000354499	9606.ENSP00000288022	0.198	0	0	0	0.067	0	0	0.229	0.373
MT-CO1	PDPR	9606.ENSP00000354499	9606.ENSP00000288050	0	0	0	0	0.148	0	0	0.177	0.268
MT-CO1	ETHE1	9606.ENSP00000354499	9606.ENSP00000292147	0	0	0	0	0	0	0	0.157	0.156
MT-CO1	TK2	9606.ENSP00000354499	9606.ENSP00000299697	0	0	0	0	0	0.260	0	0.111	0.314
MT-CO1	LETM1	9606.ENSP00000354499	9606.ENSP00000305653	0	0	0	0	0	0.145	0	0.270	0.349
MT-CO1	UQCRFS1	9606.ENSP00000354499	9606.ENSP00000306397	0.295	0	0	0	0.191	0.829	0.900	0.737	0.996
MT-CO1	CHCHD7	9606.ENSP00000354499	9606.ENSP00000306425	0	0	0	0	0	0	0	0.314	0.314
MT-CO1	CYCS	9606.ENSP00000354499	9606.ENSP00000307786	0.295	0	0	0	0.080	0.702	0.900	0.782	0.995
MT-CO1	GPD2	9606.ENSP00000354499	9606.ENSP00000308610	0	0	0	0	0	0.051	0	0.281	0.289
MT-CO1	PDE12	9606.ENSP00000354499	9606.ENSP00000309142	0	0	0	0	0	0	0	0.293	0.293
MT-CO1	LIPT2	9606.ENSP00000354499	9606.ENSP00000309463	0.185	0	0	0	0	0	0	0	0.185
MT-CO1	C10orf2	9606.ENSP00000354499	9606.ENSP00000309595	0	0	0	0	0	0	0	0.472	0.472
MT-CO1	CA5A	9606.ENSP00000354499	9606.ENSP00000309649	0	0	0	0	0	0	0	0.242	0.242
MT-CO1	TMEM70	9606.ENSP00000354499	9606.ENSP00000312599	0	0	0	0	0.075	0	0	0.258	0.285
MT-CO1	ACAD9	9606.ENSP00000354499	9606.ENSP00000312618	0	0	0	0	0	0	0	0.177	0.177
MT-CO1	METAP1D	9606.ENSP00000354499	9606.ENSP00000315152	0	0	0	0	0	0	0	0.164	0.163
MT-CO1	CYC1	9606.ENSP00000354499	9606.ENSP00000317159	0	0	0	0	0.102	0.788	0.540	0.539	0.954
MT-CO1	YME1L1	9606.ENSP00000354499	9606.ENSP00000318480	0	0	0	0	0	0	0	0.339	0.339
MT-CO1	CHDH	9606.ENSP00000354499	9606.ENSP00000319851	0.223	0	0	0	0	0	0	0	0.223
MT-CO1	YARS2	9606.ENSP00000354499	9606.ENSP00000320658	0	0	0	0	0.048	0	0	0.151	0.158
MT-CO1	TUFM	9606.ENSP00000354499	9606.ENSP00000322439	0	0	0	0	0.059	0	0	0.432	0.442
MT-CO1	UCP3	9606.ENSP00000354499	9606.ENSP00000323740	0	0	0	0	0	0.057	0	0.382	0.392
MT-CO1	HCCS	9606.ENSP00000354499	9606.ENSP00000326579	0	0	0	0	0.045	0	0	0.257	0.260
MT-CO1	MDH2	9606.ENSP00000354499	9606.ENSP00000327070	0	0	0	0	0.070	0	0	0.317	0.338
MT-CO1	TOP1MT	9606.ENSP00000354499	9606.ENSP00000328835	0	0	0	0	0	0	0	0.257	0.257
MT-CO1	DDX28	9606.ENSP00000354499	9606.ENSP00000332340	0	0	0	0	0	0.057	0	0.216	0.229
MT-CO1	SHMT2	9606.ENSP00000354499	9606.ENSP00000333667	0	0	0	0	0.065	0	0	0.139	0.161
MT-CO1	MRPL12	9606.ENSP00000354499	9606.ENSP00000333837	0	0	0	0	0.081	0	0	0.348	0.375
MT-CO1	ELAC2	9606.ENSP00000354499	9606.ENSP00000337445	0	0	0	0	0	0	0	0.349	0.349
MT-CO1	NDUFA4	9606.ENSP00000354499	9606.ENSP00000339720	0	0	0	0	0	0.800	0.900	0.319	0.985
MT-CO1	COX8C	9606.ENSP00000354499	9606.ENSP00000340568	0	0	0	0	0	0	0.540	0.256	0.643
MT-CO1	AURKAIP1	9606.ENSP00000354499	9606.ENSP00000342676	0	0	0	0	0	0	0	0.264	0.264
MT-CO1	NDUFV3	9606.ENSP00000354499	9606.ENSP00000346196	0	0	0	0	0.047	0	0	0.146	0.151
MT-CO1	AK2	9606.ENSP00000354499	9606.ENSP00000346921	0	0	0	0	0.104	0	0	0.116	0.174
MT-CO1	XPNPEP3	9606.ENSP00000354499	9606.ENSP00000349658	0	0	0	0	0	0	0	0.188	0.188
MT-CO1	BCO2	9606.ENSP00000354499	9606.ENSP00000350314	0	0	0	0	0	0	0	0.176	0.175
MT-CO1	ABCD3	9606.ENSP00000354499	9606.ENSP00000359233	0	0	0	0	0	0	0	0.155	0.155
MT-CO1	PDSS2	9606.ENSP00000354499	9606.ENSP00000358033	0	0	0	0	0	0	0	0.156	0.156
MT-CO1	MTX1	9606.ENSP00000354499	9606.ENSP00000357360	0	0	0	0	0.070	0	0	0.132	0.159
MT-CO1	MAOB	9606.ENSP00000354499	9606.ENSP00000367309	0	0	0	0	0	0	0	0.162	0.162
MT-CO1	SLC25A6	9606.ENSP00000354499	9606.ENSP00000370808	0	0	0	0	0.048	0	0	0.156	0.163
MT-CO1	ALDH7A1	9606.ENSP00000354499	9606.ENSP00000387123	0	0	0	0	0.062	0	0	0.158	0.176
MT-CO1	TXNRD2	9606.ENSP00000354499	9606.ENSP00000383365	0	0	0	0	0.103	0	0	0.119	0.176
MT-CO1	UQCC3	9606.ENSP00000354499	9606.ENSP00000432692	0	0	0	0	0	0	0	0.183	0.183
MT-CO1	ATPAF1	9606.ENSP00000354499	9606.ENSP00000460964	0	0	0	0	0.074	0	0	0.155	0.184
MT-CO1	YRDC	9606.ENSP00000354499	9606.ENSP00000362135	0	0	0	0	0.049	0	0	0.178	0.185
MT-CO1	SARDH	9606.ENSP00000354499	9606.ENSP00000360938	0	0	0	0	0	0	0	0.190	0.190
MT-CO1	APOO	9606.ENSP00000354499	9606.ENSP00000368528	0	0	0	0	0.072	0	0	0.175	0.202
MT-CO1	TIMM50	9606.ENSP00000354499	9606.ENSP00000445806	0	0	0	0	0	0	0	0.203	0.203
MT-CO1	SDHAF1	9606.ENSP00000354499	9606.ENSP00000368165	0	0	0	0	0	0	0	0.207	0.207
MT-CO1	MCU	9606.ENSP00000354499	9606.ENSP00000362144	0	0	0	0	0.045	0	0	0.206	0.209
MT-CO1	CPT1C	9606.ENSP00000354499	9606.ENSP00000376303	0	0	0	0	0	0	0	0.209	0.209
MT-CO1	MGME1	9606.ENSP00000354499	9606.ENSP00000366939	0	0	0	0	0.046	0	0	0.205	0.209
MT-CO1	PCCB	9606.ENSP00000354499	9606.ENSP00000419027	0	0	0	0	0.109	0	0	0.151	0.211
MT-CO1	ADCY10	9606.ENSP00000354499	9606.ENSP00000356825	0	0	0	0	0	0	0	0.220	0.220
MT-CO1	GPX1	9606.ENSP00000354499	9606.ENSP00000407375	0	0	0	0	0.049	0	0	0.223	0.230
MT-CO1	CKMT1A	9606.ENSP00000354499	9606.ENSP00000406577	0	0	0	0	0	0	0	0.232	0.232
MT-CO1	ROMO1	9606.ENSP00000354499	9606.ENSP00000363191	0	0	0	0	0.103	0	0	0.193	0.245
MT-CO1	TRUB2	9606.ENSP00000354499	9606.ENSP00000361982	0	0	0	0	0	0	0	0.248	0.248
MT-CO1	TRIAP1	9606.ENSP00000354499	9606.ENSP00000449795	0	0	0	0	0	0	0	0.249	0.248
MT-CO1	OPA1	9606.ENSP00000354499	9606.ENSP00000354681	0	0	0	0	0	0	0	0.285	0.285
MT-CO1	ENDOG	9606.ENSP00000354499	9606.ENSP00000361725	0.050	0	0	0	0.115	0	0	0.230	0.297
MT-CO1	SUCLG2	9606.ENSP00000354499	9606.ENSP00000419325	0	0	0	0	0.124	0	0	0.232	0.299
MT-CO1	FDXR	9606.ENSP00000354499	9606.ENSP00000416515	0	0	0	0	0	0	0	0.349	0.349
MT-CO1	VDAC3	9606.ENSP00000354499	9606.ENSP00000428845	0	0	0	0	0	0	0	0.349	0.349
MT-CO1	SDHD	9606.ENSP00000354499	9606.ENSP00000364699	0	0	0	0	0.183	0	0	0.278	0.384
MT-CO1	OXA1L	9606.ENSP00000354499	9606.ENSP00000483491	0	0	0	0	0	0.105	0	0.509	0.542
MT-CO1	COX7B2	9606.ENSP00000354499	9606.ENSP00000379784	0	0	0	0	0	0.112	0.540	0.067	0.585
MT-CO1	TOMM20	9606.ENSP00000354499	9606.ENSP00000355566	0	0	0	0	0.099	0	0	0.606	0.630
MT-CO1	BCS1L	9606.ENSP00000354499	9606.ENSP00000413908	0	0	0	0	0.056	0	0.720	0.411	0.831
MT-CO1	ATP5A1	9606.ENSP00000354499	9606.ENSP00000381736	0	0	0	0	0.380	0	0	0.772	0.852
MT-CO1	COX7A2L	9606.ENSP00000354499	9606.ENSP00000367938	0	0	0	0	0	0.213	0.800	0.295	0.879
MT-CO1	MT-ATP8	9606.ENSP00000354499	9606.ENSP00000355265	0	0	0	0	0.427	0	0	0.856	0.913
MT-CO1	UQCRQ	9606.ENSP00000354499	9606.ENSP00000367939	0	0	0	0	0.126	0.885	0.540	0.309	0.963
MT-CO1	MT-ND6	9606.ENSP00000354499	9606.ENSP00000354665	0	0	0	0	0.479	0.702	0	0.892	0.981
MT-CO1	MT-ND3	9606.ENSP00000354499	9606.ENSP00000355206	0	0	0	0	0.412	0.702	0	0.944	0.989
MT-CO1	MT-ND5	9606.ENSP00000354499	9606.ENSP00000354813	0	0	0	0	0.701	0.702	0	0.908	0.991
MT-CO1	MT-ND4L	9606.ENSP00000354499	9606.ENSP00000354728	0	0	0	0	0.554	0.702	0	0.938	0.991
MT-CO1	MT-ND2	9606.ENSP00000354499	9606.ENSP00000355046	0	0	0	0	0.724	0.702	0	0.951	0.995
MT-CO1	MT-ATP6	9606.ENSP00000354499	9606.ENSP00000354632	0	0	0	0	0.931	0.105	0	0.951	0.996
MT-CO1	MT-ND1	9606.ENSP00000354499	9606.ENSP00000354687	0	0	0	0	0.933	0.702	0	0.953	0.998
MT-CO1	MT-CO2	9606.ENSP00000354499	9606.ENSP00000354876	0.295	0.839	0.441	0	0.955	0.966	0.900	0.995	0.999
MT-CO1	MT-CYB	9606.ENSP00000354499	9606.ENSP00000354554	0.295	0.375	0.284	0	0.930	0.796	0.540	0.968	0.999
MT-CO1	MT-ND4	9606.ENSP00000354499	9606.ENSP00000354961	0	0	0	0	0.945	0.702	0	0.951	0.999
MT-CO1	MT-CO3	9606.ENSP00000354499	9606.ENSP00000354982	0.295	0	0.444	0	0.978	0.954	0.900	0.980	0.999
MT-CO1	COX4I1	9606.ENSP00000354499	9606.ENSP00000457513	0	0	0	0	0.177	0.955	0.800	0.919	0.999
MT-CO2	TXN2	9606.ENSP00000354876	9606.ENSP00000216185	0	0	0	0	0.062	0.215	0	0.125	0.299
MT-CO2	ACO2	9606.ENSP00000354876	9606.ENSP00000216254	0	0	0	0	0.079	0	0	0.410	0.434
MT-CO2	APEX1	9606.ENSP00000354876	9606.ENSP00000216714	0	0	0	0	0.130	0	0	0.123	0.204
MT-CO2	PPIF	9606.ENSP00000354876	9606.ENSP00000225174	0	0	0	0	0.084	0	0	0.154	0.191
MT-CO2	SLC25A11	9606.ENSP00000354876	9606.ENSP00000225665	0	0	0	0	0.092	0	0	0.108	0.156
MT-CO2	SLC25A3	9606.ENSP00000354876	9606.ENSP00000228318	0	0	0	0	0.193	0.272	0	0.410	0.624
MT-CO2	AARS2	9606.ENSP00000354876	9606.ENSP00000244571	0	0	0	0	0	0	0	0.194	0.194
MT-CO2	GFER	9606.ENSP00000354876	9606.ENSP00000248114	0	0	0	0	0.063	0	0	0.411	0.425
MT-CO2	C12orf65	9606.ENSP00000354876	9606.ENSP00000253233	0	0	0	0	0.062	0.093	0	0.289	0.343
MT-CO2	PTCD3	9606.ENSP00000354876	9606.ENSP00000254630	0	0	0	0	0	0	0	0.324	0.324
MT-CO2	TBRG4	9606.ENSP00000354876	9606.ENSP00000258770	0	0	0	0	0	0.107	0	0.120	0.180
MT-CO2	STX17	9606.ENSP00000354876	9606.ENSP00000259400	0	0	0	0	0.064	0	0	0.173	0.193
MT-CO2	SDHA	9606.ENSP00000354876	9606.ENSP00000264932	0	0	0	0	0.250	0	0	0.791	0.837
MT-CO2	VDAC1	9606.ENSP00000354876	9606.ENSP00000265333	0	0	0	0	0.062	0.345	0	0.681	0.787
MT-CO2	BCKDHA	9606.ENSP00000354876	9606.ENSP00000269980	0	0	0	0	0.111	0.128	0	0.201	0.326
MT-CO2	C19orf52	9606.ENSP00000354876	9606.ENSP00000270502	0	0	0	0	0	0	0	0.176	0.176
MT-CO2	TIMM44	9606.ENSP00000354876	9606.ENSP00000270538	0	0	0	0	0	0	0	0.207	0.207
MT-CO2	MUT	9606.ENSP00000354876	9606.ENSP00000274813	0	0	0	0	0	0	0	0.199	0.199
MT-CO2	IMMP1L	9606.ENSP00000354876	9606.ENSP00000278200	0.054	0	0	0	0.090	0	0	0.206	0.256
MT-CO2	DLAT	9606.ENSP00000354876	9606.ENSP00000280346	0	0	0	0	0.110	0	0	0.173	0.232
MT-CO2	OXSM	9606.ENSP00000354876	9606.ENSP00000280701	0	0	0	0	0.069	0	0	0.189	0.212
MT-CO2	NUBPL	9606.ENSP00000354876	9606.ENSP00000281081	0	0	0	0	0.062	0	0	0.211	0.228
MT-CO2	MMAA	9606.ENSP00000354876	9606.ENSP00000281317	0	0	0	0	0	0	0	0.175	0.175
MT-CO2	TOMM70A	9606.ENSP00000354876	9606.ENSP00000284320	0	0	0	0	0	0	0	0.335	0.335
MT-CO2	AIFM1	9606.ENSP00000354876	9606.ENSP00000287295	0	0	0	0	0.053	0.131	0	0.203	0.286
MT-CO2	PDF	9606.ENSP00000354876	9606.ENSP00000288022	0.188	0	0	0	0.063	0	0	0	0.207
MT-CO2	ETHE1	9606.ENSP00000354876	9606.ENSP00000292147	0	0	0	0	0	0	0	0.157	0.157
MT-CO2	TK2	9606.ENSP00000354876	9606.ENSP00000299697	0	0	0	0	0	0.260	0	0.382	0.523
MT-CO2	PRODH2	9606.ENSP00000354876	9606.ENSP00000301175	0.077	0	0	0	0	0	0	0.117	0.150
MT-CO2	SLC25A23	9606.ENSP00000354876	9606.ENSP00000301454	0	0	0	0	0.085	0	0	0.121	0.161
MT-CO2	LETM1	9606.ENSP00000354876	9606.ENSP00000305653	0	0	0	0	0	0	0	0.195	0.195
MT-CO2	UQCRFS1	9606.ENSP00000354876	9606.ENSP00000306397	0.295	0	0	0	0.272	0.890	0.900	0.569	0.997
MT-CO2	CHCHD7	9606.ENSP00000354876	9606.ENSP00000306425	0	0	0	0	0	0	0	0.248	0.248
MT-CO2	CYCS	9606.ENSP00000354876	9606.ENSP00000307786	0.294	0	0	0	0.065	0.702	0.900	0.938	0.998
MT-CO2	GPD2	9606.ENSP00000354876	9606.ENSP00000308610	0	0	0	0	0.136	0.687	0	0.337	0.805
MT-CO2	PDE12	9606.ENSP00000354876	9606.ENSP00000309142	0	0	0	0	0.053	0	0	0.233	0.242
MT-CO2	C10orf2	9606.ENSP00000354876	9606.ENSP00000309595	0	0	0	0	0.064	0	0	0.485	0.498
MT-CO2	TMEM70	9606.ENSP00000354876	9606.ENSP00000312599	0	0	0	0	0.046	0.094	0	0.112	0.165
MT-CO2	ACAD9	9606.ENSP00000354876	9606.ENSP00000312618	0	0	0	0	0.048	0.104	0	0.112	0.176
MT-CO2	METAP1D	9606.ENSP00000354876	9606.ENSP00000315152	0	0	0	0	0.062	0	0	0.158	0.177
MT-CO2	CYC1	9606.ENSP00000354876	9606.ENSP00000317159	0.071	0	0	0	0.173	0.875	0.540	0.621	0.980
MT-CO2	YME1L1	9606.ENSP00000354876	9606.ENSP00000318480	0	0	0	0	0.063	0.270	0	0.509	0.635
MT-CO2	GCSH	9606.ENSP00000354876	9606.ENSP00000319531	0	0	0	0	0.046	0	0	0.188	0.192
MT-CO2	CHDH	9606.ENSP00000354876	9606.ENSP00000319851	0.219	0	0	0	0.062	0	0	0.074	0.262
MT-CO2	YARS2	9606.ENSP00000354876	9606.ENSP00000320658	0	0	0	0	0	0	0	0.174	0.174
MT-CO2	TUFM	9606.ENSP00000354876	9606.ENSP00000322439	0	0	0	0	0.090	0	0	0.297	0.333
MT-CO2	UCP3	9606.ENSP00000354876	9606.ENSP00000323740	0	0	0	0	0.062	0	0	0.428	0.440
MT-CO2	MDH2	9606.ENSP00000354876	9606.ENSP00000327070	0	0	0	0	0.108	0.097	0	0.261	0.353
MT-CO2	TOP1MT	9606.ENSP00000354876	9606.ENSP00000328835	0	0	0	0	0.063	0	0	0.172	0.190
MT-CO2	DDX28	9606.ENSP00000354876	9606.ENSP00000332340	0	0	0	0	0	0	0	0.262	0.262
MT-CO2	SHMT2	9606.ENSP00000354876	9606.ENSP00000333667	0	0	0	0	0.123	0	0	0.172	0.242
MT-CO2	MRPL12	9606.ENSP00000354876	9606.ENSP00000333837	0	0	0	0	0.065	0	0	0.370	0.386
MT-CO2	ELAC2	9606.ENSP00000354876	9606.ENSP00000337445	0	0	0	0	0	0	0	0.287	0.287
MT-CO2	NDUFA4	9606.ENSP00000354876	9606.ENSP00000339720	0	0	0	0	0.210	0.818	0.900	0.307	0.988
MT-CO2	COX8C	9606.ENSP00000354876	9606.ENSP00000340568	0	0	0	0	0	0	0.540	0.174	0.603
MT-CO2	AURKAIP1	9606.ENSP00000354876	9606.ENSP00000342676	0	0	0	0	0	0	0	0.269	0.269
MT-CO2	SAMM50	9606.ENSP00000354876	9606.ENSP00000345445	0	0	0	0	0.080	0.133	0	0.241	0.342
MT-CO2	NDUFV3	9606.ENSP00000354876	9606.ENSP00000346196	0	0	0	0	0.053	0	0	0.161	0.171
MT-CO2	AK2	9606.ENSP00000354876	9606.ENSP00000346921	0	0	0	0	0	0	0	0.315	0.315
MT-CO2	AGK	9606.ENSP00000354876	9606.ENSP00000347581	0	0	0	0	0.071	0	0	0.152	0.179
MT-CO2	SLC25A46	9606.ENSP00000354876	9606.ENSP00000348211	0	0	0	0	0	0	0	0.161	0.161
MT-CO2	MT-CO1	9606.ENSP00000354876	9606.ENSP00000354499	0.295	0.839	0.441	0	0.955	0.966	0.900	0.995	0.999
MT-CO2	MT-CYB	9606.ENSP00000354876	9606.ENSP00000354554	0.295	0	0.415	0	0.964	0.907	0.540	0.951	0.999
MT-CO2	MT-ATP6	9606.ENSP00000354876	9606.ENSP00000354632	0	0	0.207	0	0.967	0	0	0.945	0.998
MT-CO2	MT-ND6	9606.ENSP00000354876	9606.ENSP00000354665	0	0	0	0	0.506	0.702	0	0.858	0.977
MT-CO2	OPA1	9606.ENSP00000354876	9606.ENSP00000354681	0	0	0	0	0.062	0	0	0.182	0.200
MT-CO2	MT-ND1	9606.ENSP00000354876	9606.ENSP00000354687	0	0	0	0	0.936	0.702	0	0.937	0.998
MT-CO2	MT-ND4L	9606.ENSP00000354876	9606.ENSP00000354728	0	0	0	0	0.582	0.702	0	0.921	0.989
MT-CO2	MT-ND5	9606.ENSP00000354876	9606.ENSP00000354813	0	0	0	0	0.623	0.702	0	0.846	0.981
MT-CO2	ATPAF1	9606.ENSP00000354876	9606.ENSP00000460964	0	0	0	0	0	0	0	0.157	0.157
MT-CO2	ADCY10	9606.ENSP00000354876	9606.ENSP00000356825	0	0	0	0	0.064	0	0	0.147	0.168
MT-CO2	CKMT1A	9606.ENSP00000354876	9606.ENSP00000406577	0	0	0	0	0	0	0	0.189	0.189
MT-CO2	SLC25A25	9606.ENSP00000354876	9606.ENSP00000362159	0	0	0	0	0.063	0	0	0.202	0.220
MT-CO2	MCU	9606.ENSP00000354876	9606.ENSP00000362144	0	0	0	0	0.069	0.096	0	0.151	0.223
MT-CO2	MGME1	9606.ENSP00000354876	9606.ENSP00000366939	0	0	0	0	0	0	0	0.223	0.223
MT-CO2	ENDOG	9606.ENSP00000354876	9606.ENSP00000361725	0.043	0	0	0	0.073	0	0	0.194	0.223
MT-CO2	SUCLG2	9606.ENSP00000354876	9606.ENSP00000419325	0	0	0	0	0.100	0	0	0.188	0.237
MT-CO2	MTX1	9606.ENSP00000354876	9606.ENSP00000357360	0	0	0	0	0.048	0	0	0.244	0.249
MT-CO2	APOO	9606.ENSP00000354876	9606.ENSP00000368528	0	0	0	0	0.083	0.096	0	0.184	0.265
MT-CO2	GPX1	9606.ENSP00000354876	9606.ENSP00000407375	0	0	0	0	0.063	0	0	0.251	0.268
MT-CO2	TIMM50	9606.ENSP00000354876	9606.ENSP00000445806	0	0	0	0	0.049	0	0	0.268	0.274
MT-CO2	ATAD3A	9606.ENSP00000354876	9606.ENSP00000368030	0	0	0	0	0	0	0	0.277	0.277
MT-CO2	TMEM177	9606.ENSP00000354876	9606.ENSP00000402661	0	0	0	0	0	0	0	0.281	0.281
MT-CO2	SDHAF1	9606.ENSP00000354876	9606.ENSP00000368165	0	0	0	0	0	0	0	0.299	0.299
MT-CO2	COASY	9606.ENSP00000354876	9606.ENSP00000464814	0	0	0	0	0.063	0	0	0.288	0.304
MT-CO2	TRUB2	9606.ENSP00000354876	9606.ENSP00000361982	0	0	0	0	0	0.107	0	0.270	0.320
MT-CO2	SLC25A6	9606.ENSP00000354876	9606.ENSP00000370808	0	0	0	0	0.062	0.220	0	0.202	0.365
MT-CO2	SLC25A13	9606.ENSP00000354876	9606.ENSP00000400101	0	0	0	0	0	0.385	0	0	0.384
MT-CO2	SDHD	9606.ENSP00000354876	9606.ENSP00000364699	0	0	0	0	0.069	0	0	0.400	0.417
MT-CO2	COX7B2	9606.ENSP00000354876	9606.ENSP00000379784	0	0	0	0	0.062	0	0.540	0.075	0.566
MT-CO2	TOMM20	9606.ENSP00000354876	9606.ENSP00000355566	0	0	0	0	0	0	0	0.662	0.662
MT-CO2	VDAC3	9606.ENSP00000354876	9606.ENSP00000428845	0	0	0	0	0.045	0.411	0	0.467	0.674
MT-CO2	BCS1L	9606.ENSP00000354876	9606.ENSP00000413908	0	0	0	0	0.070	0	0.720	0.218	0.778
MT-CO2	OXA1L	9606.ENSP00000354876	9606.ENSP00000483491	0	0	0	0	0.064	0.270	0	0.737	0.805
MT-CO2	COX7A2L	9606.ENSP00000354876	9606.ENSP00000367938	0	0	0	0	0.071	0.218	0.800	0.218	0.871
MT-CO2	MT-ATP8	9606.ENSP00000354876	9606.ENSP00000355265	0	0	0	0	0.402	0	0	0.807	0.880
MT-CO2	ATP5A1	9606.ENSP00000354876	9606.ENSP00000381736	0	0.299	0	0	0.452	0	0	0.722	0.884
MT-CO2	UQCRQ	9606.ENSP00000354876	9606.ENSP00000367939	0	0	0	0	0.186	0.873	0.540	0.351	0.965
MT-CO2	MT-ND3	9606.ENSP00000354876	9606.ENSP00000355206	0	0	0	0	0.534	0.702	0	0.939	0.990
MT-CO2	MT-ND2	9606.ENSP00000354876	9606.ENSP00000355046	0	0	0	0	0.830	0.702	0	0.937	0.996
MT-CO2	MT-ND4	9606.ENSP00000354876	9606.ENSP00000354961	0	0	0	0	0.964	0.702	0	0.944	0.999
MT-CO2	COX4I1	9606.ENSP00000354876	9606.ENSP00000457513	0	0	0	0	0.437	0.998	0.800	0.758	0.999
MT-CO2	MT-CO3	9606.ENSP00000354876	9606.ENSP00000354982	0.295	0	0.447	0	0.967	0.958	0.900	0.993	0.999
MT-CO3	ACO2	9606.ENSP00000354982	9606.ENSP00000216254	0	0	0	0	0.056	0	0	0.246	0.258
MT-CO3	AARS2	9606.ENSP00000354982	9606.ENSP00000244571	0	0	0	0	0.059	0	0	0.142	0.158
MT-CO3	PTCD3	9606.ENSP00000354982	9606.ENSP00000254630	0	0	0	0	0	0	0	0.346	0.346
MT-CO3	TBRG4	9606.ENSP00000354982	9606.ENSP00000258770	0	0	0	0	0	0	0	0.241	0.240
MT-CO3	SDHA	9606.ENSP00000354982	9606.ENSP00000264932	0	0	0	0	0.168	0	0	0.582	0.637
MT-CO3	VDAC1	9606.ENSP00000354982	9606.ENSP00000265333	0	0	0	0	0	0	0	0.278	0.278
MT-CO3	SLC25A38	9606.ENSP00000354982	9606.ENSP00000273158	0	0	0	0	0	0	0	0.221	0.221
MT-CO3	IMMP1L	9606.ENSP00000354982	9606.ENSP00000278200	0	0	0	0	0	0	0	0.168	0.168
MT-CO3	DLAT	9606.ENSP00000354982	9606.ENSP00000280346	0	0	0	0	0.110	0	0	0.107	0.171
MT-CO3	OXSM	9606.ENSP00000354982	9606.ENSP00000280701	0	0	0	0	0.110	0	0	0.113	0.176
MT-CO3	NUBPL	9606.ENSP00000354982	9606.ENSP00000281081	0	0	0	0	0	0	0	0.416	0.416
MT-CO3	TOMM70A	9606.ENSP00000354982	9606.ENSP00000284320	0	0	0	0	0.085	0	0	0.134	0.174
MT-CO3	PDF	9606.ENSP00000354982	9606.ENSP00000288022	0	0	0	0	0.101	0	0	0.217	0.266
MT-CO3	PDPR	9606.ENSP00000354982	9606.ENSP00000288050	0	0	0	0	0.139	0	0	0.101	0.192
MT-CO3	TK2	9606.ENSP00000354982	9606.ENSP00000299697	0	0	0	0	0	0	0	0.312	0.312
MT-CO3	PRODH2	9606.ENSP00000354982	9606.ENSP00000301175	0.052	0	0	0	0.066	0	0	0.120	0.152
MT-CO3	UQCRFS1	9606.ENSP00000354982	9606.ENSP00000306397	0.295	0	0	0	0.118	0.823	0.900	0.489	0.993
MT-CO3	CYCS	9606.ENSP00000354982	9606.ENSP00000307786	0.295	0	0	0	0.060	0.702	0.900	0.475	0.987
MT-CO3	CYB5B	9606.ENSP00000354982	9606.ENSP00000308430	0	0	0	0	0.181	0	0	0	0.181
MT-CO3	GPD2	9606.ENSP00000354982	9606.ENSP00000308610	0	0	0	0	0	0	0	0.442	0.442
MT-CO3	PDE12	9606.ENSP00000354982	9606.ENSP00000309142	0	0	0	0	0	0	0	0.324	0.323
MT-CO3	C10orf2	9606.ENSP00000354982	9606.ENSP00000309595	0	0	0	0	0	0	0	0.237	0.237
MT-CO3	CA5A	9606.ENSP00000354982	9606.ENSP00000309649	0	0	0	0	0	0	0	0.241	0.241
MT-CO3	TMEM70	9606.ENSP00000354982	9606.ENSP00000312599	0	0	0	0	0.084	0	0	0.215	0.250
MT-CO3	METAP1D	9606.ENSP00000354982	9606.ENSP00000315152	0	0	0	0	0	0	0	0.222	0.222
MT-CO3	CYC1	9606.ENSP00000354982	9606.ENSP00000317159	0	0	0	0	0.140	0.823	0.540	0.405	0.952
MT-CO3	YME1L1	9606.ENSP00000354982	9606.ENSP00000318480	0	0	0	0	0	0	0	0.167	0.167
MT-CO3	GCSH	9606.ENSP00000354982	9606.ENSP00000319531	0.048	0	0	0	0.086	0	0	0.120	0.167
MT-CO3	CHDH	9606.ENSP00000354982	9606.ENSP00000319851	0.235	0	0	0	0	0	0	0	0.235
MT-CO3	TUFM	9606.ENSP00000354982	9606.ENSP00000322439	0	0	0	0	0.065	0	0	0.306	0.324
